video_id,title,description,channel_title,channel_id,published_at,view_count,like_count,comment_count,favorite_count,duration,definition,caption
qv7SamE8FJQ,CHINA (1) VS (0) BAHRAIN EXTENDED HIGHLIGHTS | LEG 2 KUALIFIKASI PIALA DUNIA 2026 R3,"Subscribe Our Channel, Please Click This: 
https://tinyurl.com/ZonaJuaraSports

===================================
Business Inquiries: enterprise@starhits.id
===================================

Catch us on SNS :
https://www.tiktok.com/@zonajuarasports
https://x.com/Zonajuarasports
https://www.instagram.com/zonajuarasports/
https://www.facebook.com/profile.php?id=61575901996955
https://www.threads.com/@zonajuarasports

Official Site: https://starhits.id/

Don't reupload our content but you can share our video.
Production 2024 © Copyrights & Trademark by StarHits.",Zona Juara Sports,UCJI1TV34Gte5Fvf9AOodrMw,2025-06-12T04:49:39Z,96214,425,174,0,PT14M49S,hd,false
BxhGHfeStLo,Hasil Kualifikasi Piala Dunia Hari Ini - Indonesia vs China - Klasemen Kualifikasi Piala Dunia 2026,"Hasil Kualifikasi Piala Dunia 2026 Hari Ini - Indonesia vs China - Klasemen Kualifikasi Piala Dunia 2026 Terbaru

hasil kualifikasi piala dunia 2026 zona asia tadi malam
hasil indonesia vs china 1-0
hasil australia vs jepang 1-0

#timnasindonesia 
#pialadunia2026 
#fifaworldcup
#jadwaltimnasindonesia

hasil kualifikasi piala dunia hari ini,hasil kualifikasi piala dunia 2026,hasil kualifikasi piala dunia 2026 zona asia,hasil indonesia vs china kualifikasi piala dunia 2026,indonesia vs china, kualifikasi piala dunia 2026,kualifikasi piala dunia 2026 zona asia,jadwal timnas indonesia,timnas indonesia",Hasil Liga,UCLHSIwbB-B8oLDqiSkUiyjQ,2025-06-05T15:47:49Z,61004,692,131,0,PT8M12S,hd,false
8hUd5EF2OYY,INDONESIA 6 VS 0 BRUNEI | KUALIFIKASI WORLD CUP  LEG 1 HIGHLIGHT,"HIGHLIGHT INDONESIA 6 VS 0 BRUNEI WORLD CUP QUALIFIERS LEG 1 #timnasindonesia 

Ayo saksikan Full Episode program RCTI lainnya,klik http://bit.ly/RCTIplus

Subscribe our channel:
Youtube Official RCTI http://bit.ly/OfficialRCTI

Check Our Official Website
Website: https://bit.ly/2yFOfXP 
Twitter: https://bit.ly/1GxQZ9s
Facebook: https://bit.ly/1dvz1au
Instagram: https://bit.ly/2OUKyaG 

#OfficialRCTI #RCTI",Official RCTI,UCE9-bV_MCGgLnH7v4HSApDg,2023-10-12T14:57:40Z,1000758,6957,838,0,PT13M43S,hd,false
g4Osnn5tBGg,Hasil Kualifikasi Piala Dunia 2026 hari ini: Indonesia vs China - Klasemen Kualifikasi terbaru,"Simak Hasil kualifikasi Piala Dunia 2026 hari ini antara Indonesia vs China yang berakhir dengan skor 1-0. Indonesia menang Jangan lewatkan juga klasemen kualifikasi terbaru untuk Piala Dunia 2026 akan kami sajikan di akhir video.

Hasil Kualifikasi Piala Dunia 2026 Hari Ini:
Indonesia vs China: 1-0
Australia vs Jepang: 1-0

Jangan lupa untuk like, subscribe, dan aktifkan notifikasi agar tidak ketinggalan update terbaru tentang Timnas Indonesia dan kualifikasi Piala Dunia lainnya!

#HasilKualifikasiPialaDunia2026 #IndonesiaVsChina
#KlasemenKualifikasiPialaDunia #TimnasIndonesia
#PialaDunia2026
#KualifikasiPialaDunia

Hasil Kualifikasi Piala Dunia 2026, Indonesia vs China, Klasemen Kualifikasi Terbaru, Timnas Indonesia, Piala Dunia 2026, Kualifikasi Piala Dunia, jadwal Indonesia vs china, Indonesia vs china Live",FINFANATV,UCgGFU7qnohkn7ZAtz65k3RQ,2025-06-05T15:47:32Z,207802,1871,351,0,PT13M27S,sd,false
tgshdgFd3b0,DI MULAI! Jadwal Kualifikasi Piala Dunia 2026 - Indonesia vs China - Kualifikasi Piala Dunia 2026,"Jadwal Kualifikasi Piala Dunia 2026 - Indonesia vs China - Kualifikasi Piala Dunia 2026

jadwal kualifikasi piala dunia 2026,  jadwal kualifikasi piala dunia 2026 indonesia round 3, jadwal kualifikasi piala dunia 2026 pekan ke 9, jadwal kualifikasi piala dunia 2026 zona asia round 3,jadwal kualifikasi piala dunia 2026 putaran ke 3, jadwal kualifikasi piala dunia 2026 zona asia, jadwal kualifikasi , kualifikasi piala dunia 2026, kualifikasi piala dunia 2026 zona asia, kualifikasi piala dunia 2026 round 3, jadwal kualifikasi piala dunia putaran 3,jadwal timnas indonesia, jadwal timnas indonesia hari ini, jadwal timnas indonesia kualifikasi piala dunia 2026, timnas indonesia, klasemen kualifikasi piala dunia 2026, klasemen kualifikasi piala dunia 2026 terbaru, jadwal ronde 3 kualifikasi piala 2026, indonesia vs china 2025, indonesia vs china kualifikasi piala dunia 2026, jadwal indonesia vs china, jadwal timnas vs china, timnas vs china 2025, indonesia vs china leg 2, bahrain vs arab saudi, australia vs jepang, jepang vs australia, indonesia vs china 2025,  klasemen kualifikasi piala dunia, jadwal timnas vs china 2025, oman vs jordania, uea vs uzbekistan, kuwait vs palestina, qatar vs iran,korea utara vs kirgizstan, irak vs korea selatan, 



#timnasindonesia
#jadwaltimnasindonesia
#jadwalkualifikasipialadunia2026

Royalty Free Music: https://www.bensound.com
License code: YS5BDFIIY9YSXGTZ",97 Sports,UCEdv-a-F49YSQxNSsAFoBgA,2025-06-03T19:55:00Z,96344,627,141,0,PT8M52S,hd,false
Xsfwy8GQgps,HIGHLIGHT! Indonesia U23 (9) vs (0) China Taipei U23  | AFC U23 ASIAN CUP QATAR 2024,"#AFCU23AsianCupQatar2024 #TimnasIndonesia #AsianGames

sungguh pertandingan yang sangat seru.
bakat-bakat muda Indonesia menunjukkan tajinya.
memberikan tekanan dari menit pertama, dan menggempur pertahanan China Taipei tanpa henti membuahkan hasil kemenangan yang sangat manis untuk tim Indonesia.
Ayo Garuda muda, Sapu bersih match selanjutnya dan harumkan nama Indonesia!

September ini bakal dipenuhi dengan aksi-aksi hebat dari lapangan hijau! 
Dukung terus tim favorit kamu dan saksikan matchnya!
Catat tanggalnya ya dan jangan sampai ketinggalan pertandingan-pertandingan kelas dunia!

=========
Subscribe our channel
RCTI Entertainment http://bit.ly/RCTIEntertainment

Homepage : https://bit.ly/2yFOfXP 
Twitter : https://bit.ly/1GxQZ9s
Facebook : https://bit.ly/1dvz1au
Instagram : https://bit.ly/2OUKyaG",RCTI Mega Entertainment,UCeM5Nksgv9_FXTuZ8jkPJPg,2023-09-09T15:21:03Z,6744122,64171,6766,0,PT17M7S,hd,false
9Ee17JhzrjQ,Hasil Kualifikasi Piala Dunia Hari Ini - Indonesia vs China - Klasemen Kualifikasi Piala Dunia 2026,"Hasil Kualifikasi Piala Dunia Hari Ini - Indonesia vs China - Klasemen Kualifikasi Piala Dunia 2026 Terbaru


Hasil Kualifikasi Piala Dunia 2026 Zona Asia Hari ini Kamis 4 Juni 2025

Hasil Australia 1 - 0Jepang
Hasil Indonesia 3 - 0 China

#jadwaltimnasindonesia
#timnasindonesia
#kualifikasipialadunia2026
#pialadunia2026


hasil kualifikasi piala dunia hari ini, hasil kualifikasi piala dunia 2026, hasil kualifikasi piala dunia 2026 zona asia, hasil kualifikasi piala dunia indonesia vs china 2025, hasil indonesia vs china, timnas vs china, indonesia vs china 2025, hasil indonesia vs china kualifikasi piala dunia 2026, indonesia vs china, indonesia vs china 2025, timnas vs china 2025, kualifikasi piala dunia 2026, kualifikasi piala dunia 2026 zona asia, jadwal timnas indonesia, timnas indonesia, klasemen kualifikasi piala dunia 2026, klasemen kualifikasi piala dunia 2026 terbaru, bahrain vs arab saudi, jepang vs australia,  indonesia vs china, 


Music I Use: Bensound.com/free-music-for-videos
License code: 0BE2UEYUISKQNMN7",97 Sports,UCEdv-a-F49YSQxNSsAFoBgA,2025-06-05T15:47:50Z,403331,3794,544,0,PT11M54S,hd,false
qb2WTOvO4eg,SAMPAI MENANGIS HISTERIS ‼️SHIN TAE YOUNG DI PANGGIL KEMBALI KE TIMNAS USAI GAGAL KE PIALA DUNIA ,,Garuda Creative ,UCdxMJKwhAHoz6Zxx-qtKZmg,2025-10-20T23:01:03Z,34831,358,309,0,PT8M13S,hd,false
YMwwnBjKopI,SHIN TAE-YONG AKAN KEMBALI !! GAGALNYA PATRICK KLUIVERT ADALAH PERTANDA JADI NYATANYA RAMALAN SAYA??,"#shintaeyong #patrickkluivert #pialadunia2026 #timnasindonesia 
—————————————————————————————-
SUBSCRIBE TO MY CHANNEL : 
https://www.youtube.com/darkodenny

Personal Tarot Reading/Konsultasi:
+6287897070666 (whatsapp only)

Business inquiries:
Email: darko@dennydarko.com 
+62 819 888 237

Social Media:
Instagram Denny Darko : 
https://www.instagram.com/_dennydarko_
@_dennydarko_",Denny Darko,UCqAbZgOUGWA1R4GMqcRFtsg,2025-03-21T14:50:42Z,166373,2026,1622,0,PT16M44S,hd,false
Siob1AAjLVg,PRABOWO NG4MUK‼️Pecat Patrick Kluivert & Panggil Shin Tae-yong ke Timnas Setelah Kalah Memalukan?!,"PRABOWO NG4MUK‼️ Setelah kekalahan memalukan Timnas Indonesia di Kualifikasi Piala Dunia 2026, Presiden Prabowo disebut langsung mengambil keputusan tegas — memecat pelatih Patrick Kluivert dan memanggil kembali Shin Tae-yong untuk menukangi Timnas Garuda!

Isu panas ini bikin publik geger. Banyak fans menilai keputusan ini bisa jadi titik balik kebangkitan sepak bola Indonesia. Benarkah STY akan kembali memimpin Timnas Indonesia menuju prestasi dunia? Simak ulasan lengkapnya hanya di TWINS TRENDING!

Jangan lupa tekan LIKE 👍, SUBSCRIBE 🔔, dan nyalakan lonceng notifikasi biar nggak ketinggalan kabar viral seputar Timnas Indonesia, PSSI, dan dunia sepak bola terkini!

#PrabowoNgamuk #TimnasIndonesia #ShinTaeYong #PatrickKluivert #BeritaViral #TWINSTrending #PialaDunia2026 #SepakBolaIndonesia #BeritaHariIni #IndonesiaVsArabSaudi",Twins Trending,UCReSQn3wDpfDb8dxrHhUfUA,2025-10-09T05:00:28Z,10878,188,115,0,PT9M53S,hd,false
qS3TM1EpQiE,"Netizen Luapkan Kekecewaan, Masyarakat: Zaman Shin Tae-yong OK | tvOne","Kabar Petang, https://www.tvOnenews.com - Netizen Luapkan Kekecewaan, Masyarakat: Zaman Shin Tae-yong OK | tvOne

PSSI berbicara soal kemungkinan untuk memecat Patrick Kluivert jika Timnas Indonesia gagal lolos ke Piala Dunia 2026. Hal tersebut diungkapkan oleh tangan kanan Ketua Umum PSSI Erick Thohir, Arya Sinulingga. Timnas Indonesia akan menghadapi laga hidup dan mati di ronde keempat Kualifikasi Piala Dunia 2026 zona Asia. Tim Merah Putih bakal melawan Irak di Stadion King Abdullah Sports City, Jeddah, Minggu (12/9/2025). Pada laga pembuka yang digelar Kamis (9/10/2025), Indonesia kalah dramatis 2-3 dari Arab Saudi. Hasil itu membuat Garuda belum memiliki poin, sementara Arab Saudi memimpin klasemen dengan tiga poin.

KARPET01

MSP01
GUS01

Saksikan live streaming tvOne hanya di https://www.tvonenews.com/live
Dan jangan lupa untuk follow akun-Akun Sosial Media tvOnenews untuk mendapatkan beragam informasi terkini dan update dari kami:

Facebook - https://www.facebook.com/tvOnenews
Instagram - https://www.instagram.com/tvOnenews
Twitter - https://twitter.com/tvOnenews
TikTok - https://www.tiktok.com/@tvOnenews
Website - https://tvOnenews.com",tvOneNews ,UCER4rvDnRBPr_ncYW4UCZjg,2025-10-12T10:30:12Z,25212,183,215,0,PT8M19S,hd,false
lzLJu_-hk1Y,Mimpi Besar Bangsa yang Dirusak Federasi dan Tim Pelatih Terbaik Sekelas Ancelotti! Kluivert Out,"Mimpi Besar Bangsa yang Dirusak Federasi dan Tim Pelatih Terbaik Sekelas Ancelotti! Kluivert Out

https://youtu.be/lzLJu_-hk1Y

Minggu, 12 Oktober 2025 resmi menjadi hari patah hati nasional. Mimpi besar Indonesia runtuh seketika setelah kekalahan melawan Irak. Jay Idzes CS tumbang 1-0 melawan tim berjuluk Singa Mesopotamia. Pada akhirnya, ini adalah tamparan keras, terutama buat orang-orang yang duduk di atas.

Timnas Indonesia selama ini dibangun secara perlahan, menjadi kekuatan Asia yang menakutkan. Tapi, kekuatan menakutkan itu tiba-tiba berubah menjadi sosok singa ompong. Staf ‘pelatih terbaik’ yang dijanjikan PSSI telah menunjukkan hasil kerjanya!


🔴 Like, Share, dan Subscribe untuk terus dukung Starting Eleven Momen, semoga sepak bola Indonesia makin maju!

#TimnasIndonesia #ShinTaeYong #PatrickKluivert #PialaDunia2026 #GarudaFight  #erickthohir 

📖 (Jika kamu suka analisis bola mendalam, silakan cek video-video “Starting Eleven Momen” lainnya)


Beli Kaos Edisi Timnas! Disini ⬇ ⬇ ⬇
https://starting-eleven-merch.com/Tim... 

---------------------------------------
---------------------------------------

Beli Kaos Bola Official Merchandise Starting Eleven! Disini ⬇️ ⬇️ ⬇️
https://starting-eleven-merch.com/

---------------------------------------
---------------------------------------

KERJASAMA
WhatsApp Mas Jo : 0823-2926-1306

---------------------------------------
---------------------------------------

Dapatkan Konten Eksklusif Hanya dengan Gabung di Saluran Whatsapp Starting Eleven. KLIK DI SINI !!! ⬇️ ⬇️ ⬇️ 
https://whatsapp.com/channel/0029VaeK...

------------------------------------------------------------------------------------------------------------------------------------------------------------

Sebagian video, foto dan musik yang kami tayangkan bukan milik Starting Eleven. Pihak kami tidak mengklaim video, foto dan musik tersebut sebagai milik kami, karena kami sangat menghormati para pemiliknya.

FAIR USE DISCLAIMER:
Penafian Hak Cipta: - Berdasarkan pasal 107 Undang-undang hak cipta tahun 1976, tunjangan diberikan untuk PENGGUNAAN FAIR untuk tujuan seperti kritik, komentar, pelaporan berita, pengajaran, beasiswa, dan penelitian. Penggunaan wajar adalah penggunaan yang diizinkan oleh undang-undang hak cipta yang mungkin saja melanggar. Penggunaan nirlaba, pendidikan, atau pribadi memberi keseimbangan demi mendukung PENGGUNAAN WAJAR.

Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is mad for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor",Starting Eleven Momen,UCq-LgaSWd2SxQqF7iBA1A2g,2025-10-12T04:01:42Z,85266,1668,1494,0,PT11M10S,hd,false
GB0faN_OxhM,"Gagal ke Piala Dunia, Suporter Indonesia Teriak Nama STY di Tengah Kekecewaan | iNews Terkini","Berita Selengkapnya baca di: https://inews.id/news

Join membership channel ini dan nikmati berbagai konten eksklusif:
https://www.youtube.com/channel/UCoSkllfpgmFHtbVK835QaQg/join

📰 iNews: Channel Berita Terlengkap, Tercepat, dan Terpercaya di Indonesia
Dapatkan berita terbaru dari seluruh Indonesia dan dunia, mulai dari politik, ekonomi, hukum, kriminal, olahraga, hiburan, hingga peristiwa penting lainnya. Dengan liputan langsung dari lokasi kejadian dan jurnalis profesional, iNews selalu menghadirkan informasi yang cepat, akurat, dan berimbang.

📊 iNews menjadi sumber berita pilihan jutaan masyarakat yang ingin selalu update setiap saat. Jadilah bagian dari komunitas berita terbesar di Indonesia dan nikmati tayangan eksklusif yang tidak Anda temukan di tempat lain.

📌 Jangan lupa
✅ Klik SUBSCRIBE untuk bergabung dengan jutaan penonton setia kami
✅ Aktifkan Lonceng Notifikasi agar tidak ketinggalan berita penting
✅ Bagikan video ini agar lebih banyak orang mendapatkan informasi yang benar

Follow WA Channel https://whatsapp.com/channel/0029Va7scI1LdQekZvLynv1H
Follow our Official TikTok https://www.tiktok.com/@officialinews
Follow our Official Twitter https://twitter.com/officialinews_
Like our Official Facebook https://www.facebook.com/OfficialiNews
Follow our Official Instagram https://www.instagram.com/officialiNews

#iNews #BeritaTerkini #BreakingNews #BeritaHariIni #BeritaNasional #BeritaIndonesia #BeritaDunia #TerlengkapTercepatTerpercaya",Official iNews,UCoSkllfpgmFHtbVK835QaQg,2025-10-12T08:50:47Z,36217,234,162,0,PT8M48S,hd,false
SPS3CHrvJns,PSSI JANGAN RAGU-RAGU PANGGIL LAGI SHIN TAE YONG I Logika Ade Armando,"Setelah gagal masuk di Piala Dunia 2026, inilah waktunya PSSI berani akui kesalahan dan memanggil kembali Shin Tae Yong, pelatih terbaik yang pernah dimiliki Indonesia. Ia sudah buktikan kapasitasnya. PSSI, jangan gengsi, demi kejayaan sepakbola Indonesia!",COKRO TV,UC1dx8HeC0DmLKAMun2fQlMA,2025-10-17T14:00:47Z,27886,802,533,0,PT9M34S,hd,false
FlEStR35KvQ,Perubahan Taktik Berjalan Timnas Indonesia Tak Terlihat Bagus #Beritasatu,"Pengamat sepak bola Muhammad Kusnaeni atau akrab disapa Bung Kus menilai bahwa performa Timnas Indonesia melawan Irak menunjukkan perkembangan dibanding pertandingan pertama melawan Arab Saudi. “Secara permainan, Indonesia cukup bagus, terutama dalam mengontrol lapangan tengah,” ujarnya.

Namun, Bung Kus menekankan bahwa permainan bagus saja tidak cukup. Timnas Indonesia perlu fokus pada memperbaiki lini depan, meningkatkan ketajaman, dan mencetak gol untuk meraih kemenangan. Sayangnya, hal ini masih belum terlihat dalam laga melawan Irak, sehingga hasil akhir belum sesuai harapan.

Menurut Bung Kus, perbaikan strategi dan efektivitas serangan menjadi kunci agar Timnas Indonesia bisa tampil lebih maksimal di kualifikasi Piala Dunia 2026 mendatang.

#GagalLolos #ShinTaeYong #Garuda #PialaDunia2026 #KluivertOut #KekalahanTimnas #IndonesiaVsIrak",BeritaSatu,UCqLsfkQSM0yfyGvONAGWd3Q,2025-10-12T10:15:01Z,13451,116,103,0,PT11M21S,hd,false
yiDO6dpGo1E,PREDIKSI! Indonesia Lolos Ke Piala Dunia 2026 Usai ShinTae-yong di Pecat,"Berita sepak bola! Berita terkini timnas indonesia. 
PREDIKSI! Indonesia Lolos Ke Piala Dunia 2026 Usai ShinTae-yong di Pecat dan di ganti oleh pelatih baru  patrick kluivert, ErickThohir berpesan. Mari kita dukung Timnas Indonesia lolos ke Piala Dunia 
Mari saksikan video ini selengkapnya agar tidak ketinggalan dengan beritanya.
Jangan lupa like dan subscribe dan terima kasih yang sudah subscribe. 

#patrick
#timnasindonesia 
#reaksinetizen 
#eriktohir
#beritabola 
#beritasepakbola


Tags:

Aljabbar1984  ,
breaking news,berita terkini,reaksi erick thohir,erick thohir,erick thohir inter milan,erick thohir podcast,timnas indonesia,kualifikasi piala dunia 2026,berita sepak bola,berita sepak bola indonesia terbaru hari ini 2024,berita sepak bola channel,reaksi netizen,ShinTae-yong, 
Patrick kluivert, pelatih baru timnas indonesia, 


====================================

Copyright Disclaimer :
Under section 107 of the Copyright Act of 1976
Every Video, Audio, Footage, Image etc in this content under terms of Fair Use, 
  Permitted by Copyright Statute.
Every Content in this Channel for purpose such as Education, News Report, 
  interpretation etc.


Isi video yang direaksi merupakan hak milik dari channel asli.
Kami tidak bertanggungjawab terhadap komentar dan respon penonton. Untuk itu Berikan komentar yang membina, positif, dan selalu menjaga hubungan persaudaraan. Kami tidak dapat memantau semua komentar anda sehingga komentar anda adalah tanggung jawab anda sendiri",AL JABBAR ,UCE_0-Q4gdZrUKpz3nhMYHCA,2025-01-10T10:12:00Z,195655,1068,249,0,PT8M8S,hd,false
RkHT3pp8VNg,RESMI DARI PSSI‼️STY KEMBALI MELATIH TIMNAS INDONESIA USAI GAGAL LOLOS PIALA DUNIA ,,Garuda Creative ,UCdxMJKwhAHoz6Zxx-qtKZmg,2025-10-20T12:01:03Z,40284,334,186,0,PT8M18S,hd,false
NrKlLB-0bAk,🔴FANS BAHAGIA! ShinTae-yong Kembali Setelah Petrik Kluivert Dipecat ?,"berita sepak bola indonesia terbaru hari ini. 
🔴FANS BAHAGIA! ShinTae-yong Kembali Setelah Petrik Kluivert Dipecat ?
Setelah timnas Indonesia gagal lolos ke Piala dunia dengan pelatih baru Petrik kluivert, PSSI Berencana Kembali mendatangkan ShinTae-yong untuk menggantikan posisi Petrik kluivert. netizen pun langsung bahagia mendengar kabar ini.

#beritasepakbola 
#Petrik 
#shintaeyong 
#timnasindonesia 
#pssi 
#reaksinetizen 

Tags:
@Aljabbar1984 ,
berita sepak bola, berita sepak bola indonesia, berita sepak bola indonesia terbaru hari ini 2025, berita sepak bola terbaru hari ini, breaking news, timnas indonesia, shin tae yong, erick thohir, berita timnas indonesia, berita bola hari ini, shintaeyong kembali 
, shin tae yong kembali melatih timnas, patrick kluivert, petrik kluivert dipecat 
, patrick kluivert dipecat indonesia, apakah patrick kluivert dipecat",AL JABBAR ,UCE_0-Q4gdZrUKpz3nhMYHCA,2025-10-14T12:17:00Z,30366,366,255,0,PT8M6S,hd,false
wsvbAO1l1KU,🔴TANGGUNG JAWAB! Netizen Tidak Terima Timnas U23 Gagal Lolos ke Piala Asia,"berita sepak bola indonesia terbaru hari ini. 
🔴TANGGUNG JAWAB! Netizen Tidak Terima Timnas U23 Gagal Lolos ke Piala Asia usai di kalahkan korea selatan 1-0.
netizen ramai meminta pertanggung jawaban dari PSSI dan para pundit yg dulu minta ShinTae-yong di pecat.

#indonesiavskoreaselatan 
#timnasu23 
#beritasepakbola 
#reaksinetizen 

Tags:

@Aljabbar1984 ,
timnas indonesia, hasil indonesia vs korea selatan, indonesia vs korea selatan u23, kualifikasi piala asia u23, indonesia vs korea selatan 
, berita bola hari ini, berita bola terbaru hari ini, berita bola terbaru, berita sepak bola 
, berita sepak bola terbaru hari ini, berita sepak bola hari ini, reaksi netizen 
, timnas indonesia terbaru hari ini",AL JABBAR ,UCE_0-Q4gdZrUKpz3nhMYHCA,2025-09-11T03:25:00Z,31196,314,505,0,PT8M2S,hd,false
bWtLCCnGmXs,"PATUT DISALAHKAN‼️DARI ERICK THOHIR SAMPAI BUNG TOWEL 😡 DULU STY DICACI, SEKARANG KLUIVERT DIPUJA?","Netizen Indonesia murka! Setelah Timnas gagal lolos ke Piala Dunia 2026, publik menuntut pertanggungjawaban dari Erick Thohir, Arya Sinulingga, Coach Justin, hingga Bung Towel. Mereka yang dulu lantang mengkritik Shin Tae-yong kini justru diam saat Patrick Kluivert gagal total. Ada apa sebenarnya di balik diamnya mereka? Apakah ada kepentingan tersembunyi di balik kegagalan Garuda kali ini? Temukan jawabannya dalam ulasan lengkap berikut ini!",DUNIA TIMNAS TV,UCNaN1dODTsSWB1lkK8fNnhQ,2025-10-14T08:03:27Z,14559,142,200,0,PT6M56S,hd,false
zhCDGIMZq70,Saat nama Shin Tae-yong Diteriakan di hadapan ET & Gerald! Ini Reaksi STY!Timnas U23 knp jadi gini ?,"Sebuah kisah penuh air mata, perjuangan, dan harapan besar.
Inilah perjalanan Timnas Indonesia U-23, dari era emas yang mengguncang Asia hingga kenyataan pahit gagal lolos Piala Asia U23 2026.

Kita pernah menorehkan sejarah—mengalahkan Yordania, membuat Australia pulang lebih awal, hingga menumbangkan sang raksasa Asia, Korea Selatan, di Qatar. Malam itu, dunia menyaksikan bagaimana Garuda Muda terbang setinggi-tingginya, menembus semifinal Piala Asia U23 untuk pertama kalinya.

Namun waktu terus berjalan…
Generasi emas itu naik panggung ke level senior, dan kini giliran generasi baru U23 yang diuji.
Sayangnya, jalan berliku menghadang. Imbang lawan Laos, menang tipis atas Makau, dan akhirnya tumbang dari Korea Selatan di kandang sendiri—mimpi Garuda Muda pun runtuh, gagal menuju Piala Asia U23.

Apakah ini akhir? Tidak!
Justru dari kekalahan inilah lahir pelajaran berharga.
Karena cinta suporter bukan hanya sorakan saat menang, tapi juga kritik jujur saat kalah.
Garuda Muda, bangkitlah!
Sejarah masih menunggu kalian untuk ditulis dengan tinta kemenangan!



Tagar SEO:
#TimnasIndonesia #GarudaMuda #TimnasU23 #PialaAsiaU23 #IndonesiaVsKorsel #GarudaBangkit #SepakbolaIndonesia #ShinTaeYong #GeraldVanenburg #GarudaUntukAsia #TimnasDay #IndonesiaJuara



Music from #InAudio: https://inaudio.org/ 
The Lionsheart's Anthem by Mokka Music",Icammm Sport,UCwSrd0ZA-SjFSxbsuLd8lmA,2025-09-10T11:32:37Z,87418,1638,1165,0,PT14M59S,hd,false
2otHzjHQES0,Timnas U-23 Tersingkir dari Piala Asia! Alarm Bahaya Sepakbola Indonesia? | Timnas Indonesia U-23,"Timnas Indonesia U-23 | Timnas U-23 Tersingkir dari Piala Asia! Alarm Bahaya Sepakbola Indonesia?

“You don’t realise what you got until it’s gone.”
Kalimat itu terasa nyata untuk Timnas Indonesia U-23. Tanpa Shin Tae-yong, Garuda Muda justru terpuruk—gagal lolos ke Piala Asia U-23 2026, meski pernah jadi semifinalis di edisi sebelumnya.

Dulu, mereka menyingkirkan raksasa Asia, bahkan nyaris ke Olimpiade. Kini, bersama Gerald Vanenburg, Indonesia tersandung oleh Laos dan tumbang melawan Korea Selatan di rumah sendiri.

Apa yang sebenarnya salah? Apakah pelatih baru yang layak disalahkan? Atau memang generasi emas Shin Tae-yong belum bisa tergantikan?

#StartingEleven  #TimnasIndonesia #GarudaMuda #AFCU23 #ShinTaeYong #GeraldVanenburg #AFF #PialaAsiaU23 #Indonesia #SepakBolaIndonesia #MarselinoFerdinan #RizkyRidho #JensRaven #HokkyCaraka #BreakingFootball #IndonesiaU23
---------------------------------------
---------------------------------------
Beli Kaos Edisi FAVORITMU! Disini ⬇ ⬇ ⬇
https://starting-eleven-merch.com/
---------------------------------------
---------------------------------------
Beli Kaos Bola Official Merchandise Starting Eleven! Disini ⬇️ ⬇️ ⬇️
https://starting-eleven-merch.com/
https://shopee.co.id/startingelevenmerch
---------------------------------------
---------------------------------------
*KERJASAMA*
WhatsApp Mas Jo : 0823-2926-1306
---------------------------------------
---------------------------------------
Dapatkan Konten Eksklusif Hanya dengan Gabung di Saluran Whatsapp Starting Eleven. KLIK DI SINI !!! ⬇️ ⬇️ ⬇️ 
https://whatsapp.com/channel/0029VaeKmiKFXUudH8J0zU2S
------------------------------------------------------------------------------------------------------------------------------------------------------------
Sebagian video, foto dan musik yang kami tayangkan bukan milik Starting Eleven. Pihak kami tidak mengklaim video, foto dan musik tersebut sebagai milik kami, karena kami sangat menghormati para pemiliknya.
FAIR USE DISCLAIMER:
Penafian Hak Cipta: - Berdasarkan pasal 107 Undang-undang hak cipta tahun 1976, tunjangan diberikan untuk PENGGUNAAN FAIR untuk tujuan seperti kritik, komentar, pelaporan berita, pengajaran, beasiswa, dan penelitian. Penggunaan wajar adalah penggunaan yang diizinkan oleh undang-undang hak cipta yang mungkin saja melanggar. Penggunaan nirlaba, pendidikan, atau pribadi memberi keseimbangan demi mendukung PENGGUNAAN WAJAR.
Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is mad for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.",Starting Eleven,UCW1vH52euwVGWaSCjF-mbSw,2025-09-11T09:46:29Z,36738,865,469,0,PT11M3S,hd,false
